,Film,Year,Location,latitude,longitude
346,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
347,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
348,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
349,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
350,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
351,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
352,0511 TV Lokal,2007,"Lehrte, Lower Saxony, Germany",52.3749334,9.9748557
353,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
354,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
355,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
356,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
357,0511 TV Lokal,2007,"Celle, Lower Saxony, Germany",52.624056,10.081052
358,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
359,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
360,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
361,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
362,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
363,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
364,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
365,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
366,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
367,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
368,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
369,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
370,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
371,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
372,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
373,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
374,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
375,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
376,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
377,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
378,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
379,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
380,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
381,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
382,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
383,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
384,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
385,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
386,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
387,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
388,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
389,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
390,0511 TV Lokal,2007,"Hannover, Lower Saxony, Germany",52.3744779,9.7385532
391,07 zglos sie,1976,"Warsaw, Mazowieckie, Poland",52.2319581,21.0067249
392,07 zglos sie,1976,"Sopot, Pomorskie, Poland",54.44190905,18.54309444570447
393,1 Gay 5 Queens,2013,"West Hollywood, California, USA",34.0923014,-118.3692894
394,1 Girl 5 Gays,2009,"Toronto, Ontario, Canada",43.6534817,-79.3839347
395,1 Kadin 1 Erkek,2008,"Istanbul, Turkey",41.0091982,28.9662187
396,1 Non Blonde,2010,New Zealand,-41.5000831,172.8344077
397,1 chan KNB,2007,"Toyama, Japan",36.6957569,137.2136215
398,1 quart de 3,2008,"Sant Joan Despí, Barcelona, Catalonia, Spain",41.3667951,2.0570346
399,1 vs. 100,2010,"Los Angeles, California, USA",34.0536909,-118.242766
400,"1, 2 oder 3",1977,"Adlershof, Berlin, Germany",52.4378932,13.5475496
401,"1, 2, 3 Go",1961,"Sussex, England, UK",50.94451385000001,-0.0622673284178475
402,"1,000 Places to See Before You Die",2007,"Corcovado, Rio de Janeiro, Rio de Janeiro, Brazil",-22.9519478,-43.210579
403,"1,000 Places to See Before You Die",2007,"Christ the Redeemer, Corcovado, Rio de Janeiro, Rio de Janeiro, Brazil",-22.9519173,-43.2104585
404,"1,000 Places to See Before You Die",2007,"Pão de Açúcar, Urca, Rio de Janeiro, Rio de Janeiro, Brazil",-22.9492717,-43.1563418
405,"1,000 Places to See Before You Die",2007,"Manaus, Amazonas, Brazil",-3.1316333,-59.9825041
406,"1,000 Places to See Before You Die",2007,"Rio Negro, Amazonas, Brazil",-1.6361292,-61.4521354
407,"1,000 Places to See Before You Die",2007,"Ariaú Amazon Towers Hotel, Manaus, Amazonas, Brazil",-3.0894439,-60.4380569
408,"1,000 Places to See Before You Die",2007,"Copacabana Palace Hotel, Rio de Janeiro, Brazil",-22.9670027,-43.1790751
409,"1,000 Places to See Before You Die",2007,"Garota de Ipanema, Ipanema, Rio de Janeiro, Rio de Janeiro, Brazil",-22.9852383,-43.202981
410,"1,000 Places to See Before You Die",2007,"Rio de Janeiro, Rio de Janeiro, Brazil",-22.9110137,-43.2093727
411,"1,000 Places to See Before You Die",2007,"Fairmont Chateau Whistler - 4599 Chateau Blvd, Whistler, British Columbia, Canada",50.11734135,-122.94490421815296
412,"1,000 Places to See Before You Die",2007,"British Columbia, Canada",55.001251,-125.002441
413,"1,000 Places to See Before You Die",2007,"Tofino, British Columbia, Canada",49.1529643,-125.9047083
414,"1,000 Places to See Before You Die",2007,"Wickaninnish Inn - 500 Osprey Ln, Tofino, British Columbia, Canada",49.123013400000005,-125.90132416766636
415,"1,000 Places to See Before You Die",2007,"Vancouver, British Columbia, Canada",49.2608724,-123.113952
416,"1,000 Places to See Before You Die",2007,"Rogers Arena - 800 Griffiths Way, Vancouver, British Columbia, Canada",49.2779085,-123.10894170979472
417,"1,000 Places to See Before You Die",2007,"Whistler Blackcomb, Whistler, British Columbia, Canada",50.0814471,-122.96277172544472
418,"1,000 Places to See Before You Die",2007,"Paris, France",48.8588897,2.3200410217200766
419,"1,000 Places to See Before You Die",2007,"Hôtel de Crillon - 10 Place de la Concorde, Paris 8, Paris, France",48.86762185,2.321366530739589
420,"1,000 Places to See Before You Die",2007,"Arc de Triomphe, Paris 8, Paris, France",48.8737791,2.295037226037673
421,"1,000 Places to See Before You Die",2007,"Rue Montorgueil, Paris 2, Paris, France",48.8658583,2.3470562
422,"1,000 Places to See Before You Die",2007,"Seine River, Paris, France",48.8538465,2.3453468
423,"1,000 Places to See Before You Die",2007,"Montmartre, Paris 18, Paris, France",48.8885709,2.347903
424,"1,000 Places to See Before You Die",2007,"Basilique du Sacré-Coeur, Montmartre, Paris 18, Paris, France",48.88680575,2.3430153448835087
425,"1,000 Places to See Before You Die",2007,Monaco,43.73844905,7.424224092532953
426,"1,000 Places to See Before You Die",2007,"Casino Square, Monte Carlo, Monaco",43.73935895,7.427822378154129
427,"1,000 Places to See Before You Die",2007,"Hotel de Paris, Place du Casino, Monte Carlo, Monaco",43.738835300000005,7.426632622648073
428,"1,000 Places to See Before You Die",2007,"Casino de Monte Carlo, Monte Carlo, Monaco",43.7391605,7.428023
429,"1,000 Places to See Before You Die",2007,"Monte Carlo, Monaco",43.7402961,7.426559
430,"1,000 Places to See Before You Die",2007,"Eze Village, Alpes-Maritimes, France",43.7297829,7.3618851
431,"1,000 Places to See Before You Die",2007,"Saint-Paul-de-Vence, Alpes-Maritimes, France",43.697972,7.1216304
432,"1,000 Places to See Before You Die",2007,Mexico,23.6585116,-102.0077097
433,"1,000 Places to See Before You Die",2007,"Guadalajara, Jalisco, Mexico",20.6720375,-103.338396
434,"1,000 Places to See Before You Die",2007,"Tequila, Jalisco, Mexico",20.8821155,-103.8370907
435,"1,000 Places to See Before You Die",2007,"Tlaquepaque, Jalisco, Mexico",20.6397718,-103.3120428
436,"1,000 Places to See Before You Die",2007,"Zihuatanejo, Guerrero, Mexico",17.6467874,-101.5519746
437,"1,000 Places to See Before You Die",2007,"Playa de la Ropa, Zihuatanejo, Guerrero, Mexico",17.6288862,-101.5420916
438,"1,000 Places to See Before You Die",2007,"Barra de Potosí, Guerrero, Mexico",17.544444,-101.439444
439,"1,000 Places to See Before You Die",2007,South Africa,-28.8166236,24.991639
440,"1,000 Places to See Before You Die",2007,"Hermanus, South Africa",-34.4175,19.2361111
441,"1,000 Places to See Before You Die",2007,"Birkenhead House, Hermanus, South Africa",-34.4183033,19.24442746322169
442,"1,000 Places to See Before You Die",2007,"Botlierskop Game Reserve, South Africa",-34.03058865,22.13969101357143
443,"1,000 Places to See Before You Die",2007,"Cape Town, Western Cape, South Africa",-33.928992,18.417396
444,"1,000 Places to See Before You Die",2007,"Table Mountain, Cape Town, Western Cape, South Africa",-33.9593679,18.4042289
445,"1,000 Places to See Before You Die",2007,"Mount Nelson Hotel, Cape Town, Western Cape, South Africa",-33.931816,18.41139119506545
446,"1,000 Places to See Before You Die",2007,"Bo Kaap, Cape Town, Western Cape, South Africa",-33.920560949999995,18.41288085411493
447,"1,000 Places to See Before You Die",2007,"Victoria & Alfred Waterfront, Cape Town, Western Cape, South Africa",-33.9137038,18.42223709941472
448,"1,000 Places to See Before You Die",2007,"Robben Island, Cape Town, Western Cape, South Africa",-33.805299950000006,18.36888354984039
449,1-2-3 Istanbul!,2009,"Burgas, Bulgaria",42.444553,27.208264534658166
450,1-2-3 Istanbul!,2009,"Istanbul, Turkey",41.0091982,28.9662187
451,1-2-3 Istanbul!,2009,"Ljubljana, Slovenia",46.0499803,14.5068602
452,1-2-3 Istanbul!,2009,"Medugorje, Bosnia-Herzegovina",43.1905339,17.6775328
453,1-2-3 Istanbul!,2009,"Mostar, Bosnia-Herzegovina",43.3435855,17.8076584
454,1-2-3 Istanbul!,2009,"Sarajevo, Bosnia-Herzegovina",43.8519774,18.3866868
455,1-2-3 Istanbul!,2009,"Shkoder, Albania",42.0681371,19.5121437
456,1-2-3 Istanbul!,2009,"Skopje, Macedonia",41.9960924,21.4316495
457,1-2-3 Istanbul!,2009,"Tirana, Albania",41.3281482,19.8184435
458,1-2-3 Istanbul!,2009,"Zagreb, Croatia",45.8131847,15.9771774
459,1-2-3 Moskau!,2008,"Berlin, Germany",52.5170365,13.3888599
460,1-2-3 Moskau!,2008,"Moscow, Russia",55.7504461,37.6174943
461,1-2-3 Moskau!,2008,"Novgorod, Russia",58.5209862,31.2757862
462,1-2-3 Moskau!,2008,"Riga, Latvia",56.9493977,24.1051846
463,1-2-3 Moskau!,2008,"Tallinn, Estonia",59.4372155,24.7453688
464,1-2-3 Moskau!,2008,"Vilnius, Vilnius County, Lithuania",54.6870458,25.2829111
465,1-2-3 Moskau!,2008,"Warsaw, Mazowieckie, Poland",52.2319581,21.0067249
466,1-800-Missing,2003,"Riverdale Collegiate Institute, Toronto, Ontario, Canada",43.67026755,-79.33419669899203
467,1-800-Missing,2003,"Toronto, Ontario, Canada",43.6534817,-79.3839347
468,1/4 Mermaid,2015,"Los Angeles, California, USA",34.0536909,-118.242766
469,1/4 Mermaid,2015,"Cypress, California, USA",33.8248235,-118.0399368
470,10 Days to War,2008,Jordan,31.1667049,36.941628
471,"10 Films, 1 Box",2014,"Los Angeles, California, USA",34.0536909,-118.242766
472,10 Great Reasons,2008,"Los Angeles, California, USA",34.0536909,-118.242766
473,10 Great Reasons,2008,"New York City, New York, USA",40.7127281,-74.0060152
474,10 Items or Less,2006,"Reseda, Los Angeles, California, USA",34.2006552,-118.536528
475,10 Minute Tales,2009,"Hackney, London, England, UK",51.5432402,-0.0493621
476,10 Minute Tales,2009,"Watford, Hertfordshire, England, UK",51.6553875,-0.3957425
477,10 Reviews in 10 Minutes,2012,"Norwich, Norfolk, England, UK",52.628606,1.29227
478,10 Reviews in 10 Minutes,2012,"Norwich, Norfolk, England, UK",52.628606,1.29227
479,10 Seconds,1993,"Opryland - 2800 Opryland Drive, Nashville, Tennessee, USA",36.21369115,-86.69458356037906
480,10 Steps to Better Healthcare: A Guide for Chinese-American Seniors,2010,"Los Angeles, California, USA",34.0536909,-118.242766
481,10 Things I Hate About You,2009,"Los Angeles, California, USA",34.0536909,-118.242766
482,10 Things I Hate,2012,"Washington, USA",38.8950368,-77.0365427
483,10 Things I Hate,2012,"Steilacoom, Washington, USA",47.1703692,-122.596287
484,10 Things You Didn't Know About...,2006,"Mount Etna, Catania, Sicily, Italy",37.7487871,14.966850147778691
485,10 Things You Must Know,2006,"Edina, Minnesota, USA",44.8897027,-93.3501222
486,10 Things You Must Know,2006,"Minneapolis, Minnesota, USA",44.9772995,-93.2654692
487,10 Years of Monkey Business,2007,"Dorset, England, UK",50.79683685,-2.34473226124306
488,10 líneas de 'El Quijote',2005,"Madrid, Spain",40.4167047,-3.7035825
489,10 om te zien,1989,"Blankenberge, Belgium",51.31700275,3.133658034483461
490,10 om te zien,1989,"Leuven, Belgium",50.879202,4.7011675
491,10 sposobov,2013,"Kyiv, Ukraine",50.4500336,30.5241361
492,10,2009,"Kuala Lumpur, Malaysia",3.1516964,101.6942371
493,"10,000 BC",2015,Bulgaria,42.6073975,25.4856617
494,"10,000 Hours",2017,"Brooklyn, New York, USA",40.6526006,-73.9497211
495,10-07: L'affaire Zeus,1995,"Montréal, Québec, Canada",45.5031824,-73.5698065
496,10-8: Officers on Duty,2003,"California, USA",36.7014631,-118.755997
497,10-8: Officers on Duty,2003,USA,39.7837304,-100.445882
498,10-8: Officers on Duty,2003,"Los Angeles, California, USA",34.0536909,-118.242766
499,10.5,2004,"Hollywood Sign, Hollywood Hills, Los Angeles, California, USA",34.1340991,-118.321652
500,10.5,2004,"Vancouver, British Columbia, Canada",49.2608724,-123.113952
501,10.5: Apocalypse,2006,"Joliette, Québec, Canada",46.0239798,-73.4419936
502,10.5: Apocalypse,2006,"Montréal, Québec, Canada",45.5031824,-73.5698065
503,10.5: Apocalypse,2006,"Saint-Hubert, Québec, Canada",45.5042755,-73.4216976
504,100 Bullets D'Argento,2012,"Rome, Lazio, Italy",41.8933203,12.4829321
505,100 Calabazas,2011,"Madrid, Spain",40.4167047,-3.7035825
506,100 Centre Street,2001,"New York City, New York, USA",40.7127281,-74.0060152
507,100 Days of Summer,2013,"Chicago, Illinois, USA",41.8755616,-87.6244212
508,100 Deeds for Eddie McDowd,1999,"Azusa, California, USA",34.1338751,-117.9056046
509,100 Deeds for Eddie McDowd,1999,"Los Angeles, California, USA",34.0536909,-118.242766
510,100 Deeds for Eddie McDowd,1999,"Sierra Madre, California, USA",34.1616729,-118.052845
511,100 Frogs,2015,"Bronx, New York City, New York, USA",40.8466508,-73.8785937
512,100 Frogs,2015,"Manhattan, New York City, New York, USA",40.7896239,-73.9598939
513,100 Greatest Artists of Hard Rock,2000,"Los Angeles, California, USA",34.0536909,-118.242766
514,100 Greatest Artists of Hard Rock,2000,"New York, USA",40.7127281,-74.0060152
515,100 Greatest Discoveries,2004,"Baltimore, Maryland, USA",39.2908816,-76.610759
516,100 Greatest Discoveries,2004,"Old Town, Alexandria, Virginia, USA",38.8022644,-77.05428406149906
517,100 Greatest Discoveries,2004,"Prince Georges County, Maryland, USA",38.96870965,-76.95730866107307
518,100 Greatest Discoveries,2004,"Staunton, Virginia, USA",38.1495947,-79.072557
519,100 Greatest Discoveries,2004,"Washington, District of Columbia, USA",38.8950368,-77.0365427
520,100 Greatest Stand-Ups of All Time,2004,"Hollywood, Los Angeles, California, USA",34.0980031,-118.329523
521,100 Latinos Dijeron,2013,"Los Angeles, California, USA",34.0536909,-118.242766
522,100 Mile Meals,2014,"Santa Cruz, California, USA",37.050096,-121.9905908
523,100 Nen Interview,2007,"Tokyo, Japan",35.6828387,139.7594549
524,100 Proof,2004,"Los Angeles, California, USA",34.0536909,-118.242766
525,100 Proof,2004,"Miami, Florida, USA",25.7741728,-80.19362
526,100 Proof,2004,"New York City, New York, USA",40.7127281,-74.0060152
527,100 Winners,2007,"Los Angeles, California, USA",34.0536909,-118.242766
528,100 höjdare,2004,"Stockholm, Stockholms län, Sweden",59.3251172,18.0710935
529,100 höjdare,2004,"Berkeley, California, USA",37.8753497,-122.23963364918777
530,100 höjdare,2004,"Florida, USA",27.7567667,-81.4639835
531,100 höjdare,2004,"Los Angeles, California, USA",34.0536909,-118.242766
532,100 höjdare,2004,"Tulsa, Oklahoma, USA",36.1556805,-95.9929113
533,100 höjdare,2004,"Amarillo, Texas, USA",35.2072185,-101.8338246
534,100 höjdare,2004,"Erick, Oklahoma, USA",35.2153299,-99.8664925
535,100 höjdare,2004,"Hollywood, Los Angeles, California, USA",34.0980031,-118.329523
536,100 höjdare,2004,"Jackson, Georgia, USA",33.63779875,-84.42927118585675
537,100 höjdare,2004,"Lexington, Nebraska, USA",40.7788486,-99.7414869
538,100 höjdare,2004,"Greenville, Alabama, USA",31.8295972,-86.6177517
539,100 mexicanos dijeron,2001,Mexico,23.6585116,-102.0077097
540,100 mexicanos dijieron,2009,"Mexico City, Distrito Federal, Mexico",19.4239552,-99.1757289
541,100% Azull,2007,Mexico,23.6585116,-102.0077097
542,100% Azull,2007,USA,39.7837304,-100.445882
543,100% Greve,2002,"Greve, Sjælland, Denmark",55.5833746,12.2999286
544,100% mujer,2003,Mexico,23.6585116,-102.0077097
545,1000 Ways to Die,2008,"Hollywood Hills, Los Angeles, California, USA",34.1311792,-118.3355474
546,1000 Ways to Die,2008,"Hollywood, Los Angeles, California, USA",34.0980031,-118.329523
547,1000 Ways to Die,2008,"Los Angeles, California, USA",34.0536909,-118.242766
548,1000 Ways to Die,2008,"Santa Clarita, California, USA",34.3916641,-118.542586
549,1000 Ways to Die,2008,"Los Angeles, California, USA",34.0536909,-118.242766
550,1000 Ways to Die,2008,"Santa Clarita, California, USA",34.3916641,-118.542586
551,1000 Ways to Die,2008,"Los Angeles, California, USA",34.0536909,-118.242766
552,1000 Ways to Die,2008,"Studio City, Los Angeles, California, USA",34.1483989,-118.3961877
553,1000 Ways to Die,2008,"Los Angeles, California, USA",34.0536909,-118.242766
554,1000 Ways to Die,2008,"Santa Clarita, California, USA",34.3916641,-118.542586
555,1000 Ways to Die,2008,"Burbank, California, USA",34.1816482,-118.3258554
556,1000 millones,2002,"Punta del Este, Maldonado, Uruguay",-34.9632342,-54.9439981
557,1001 Tardes,1995,"Lisbon, Portugal",38.7077507,-9.1365919
558,1001 Things You Should Know,2012,"Glasgow, Scotland, UK",55.8609825,-4.2488787
559,101 Cars You Must Drive,2008,"California, USA",36.7014631,-118.755997
560,101 Cars You Must Drive,2008,"Florida, USA",27.7567667,-81.4639835
561,101 Dates,2010,"Wellington, New Zealand",-41.2887953,174.7772114
562,101 Ways to Get Rejected,2013,"Palos Verdes High School, California, USA",33.7795033,-118.4195798873998
563,101 Ways to Leave a Gameshow,2010,"Tigre, Buenos Aires Province, Argentina",-34.4226513,-58.5808967
564,101,2002,"Jerusalem, Israel",31.79592425,35.21198075969497
565,101,2002,"The Knesset, Jerusalem, Israel",31.7784454,35.2049791
566,106 & Park Top 10 Live,2000,"CBS Broadcast Center, Manhattan, New York City, New York, USA",40.76953315,-73.99067563237543
567,1066,2009,"Yorkshire, England, UK",53.9825271,-1.3852499932684972
568,1066,2009,"Yorkshire, England, UK",53.9825271,-1.3852499932684972
569,1066,2009,"Yorkshire, England, UK",53.9825271,-1.3852499932684972
570,10i entoli,2004,"Athens, Greece",37.9839412,23.7283052
571,10th Ave.,2017,"Woodside, Queens, New York City, New York, USA",40.7453798,-73.9054145
572,10th Ave.,2017,"Hell's Kitchen, Manhattan, New York City, New York, USA",40.7644228,-73.9923918
573,10th Ave.,2017,"Hell's Kitchen, New York City, New York, USA",40.7644228,-73.9923918
